"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table15min"
"TIMESTAMP","RECORD","Rain_mm_Tot","ASoilTemp_Avg","PTemp_C_Avg","VW_Avg","VW_2_Avg","VW_3_Avg","HalfBR_Avg(1)","HalfBR_Avg(2)","SoilTemp_Avg(1)","SoilTemp_Avg(2)","shf_mv_Avg","shf_Avg"
"TS","RN","mm","Deg C","Deg C","","","","mV/mV","mV/mV","Deg C","Deg C","mV","W/m^2"
"","","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2013-08-04 08:45:00",94257,0,10.16,11.81,0.082,0.06,0.155,"NAN","NAN","NAN","NAN",-0.293,-4.754
"2013-08-04 09:00:00",94258,0,10.42,12.48,0.082,0.06,0.155,"NAN","NAN","NAN","NAN",-0.092,-1.49
"2013-08-04 09:15:00",94259,0,10.57,13.17,0.082,0.06,0.155,"NAN","NAN","NAN","NAN",0.089,1.447
"2013-08-04 09:30:00",94260,0,10.66,14.31,0.082,0.06,0.154,"NAN","NAN","NAN","NAN",0.337,5.464
"2013-08-04 09:45:00",94261,0,11,16,0.082,0.06,0.154,"NAN","NAN","NAN","NAN",0.725,11.77
"2013-08-04 10:00:00",94262,0,11.71,17.47,0.083,0.06,0.154,"NAN","NAN","NAN","NAN",1.078,17.51
"2013-08-04 10:15:00",94263,0,12.14,18.33,0.082,0.06,0.153,"NAN","NAN","NAN","NAN",1.203,19.53
"2013-08-04 10:30:00",94264,0,12.5,18.9,0.082,0.06,0.153,"NAN","NAN","NAN","NAN",1.244,20.2
"2013-08-04 10:45:00",94265,0,12.68,19.2,0.082,0.06,0.152,"NAN","NAN","NAN","NAN",1.254,20.36
"2013-08-04 11:00:00",94266,0,12.92,19.53,0.082,0.06,0.152,"NAN","NAN","NAN","NAN",1.328,21.56
"2013-08-04 11:15:00",94267,0,13.17,19.85,0.082,0.06,0.152,"NAN","NAN","NAN","NAN",1.422,23.09
"2013-08-04 11:30:00",94268,0,13.48,20.17,0.082,0.06,0.151,"NAN","NAN","NAN","NAN",1.542,25.04
"2013-08-04 11:45:00",94269,0,13.77,20.45,0.082,0.06,0.151,"NAN","NAN","NAN","NAN",1.662,26.98
"2013-08-04 12:00:00",94270,0,14.08,20.72,0.082,0.06,0.151,"NAN","NAN","NAN","NAN",1.794,29.13
"2013-08-04 12:15:00",94271,0,14.35,20.93,0.082,0.06,0.15,"NAN","NAN","NAN","NAN",1.892,30.72
"2013-08-04 12:30:00",94272,0,14.67,21.12,0.082,0.06,0.15,"NAN","NAN","NAN","NAN",1.968,31.94
"2013-08-04 12:45:00",94273,0,14.89,21.2,0.082,0.06,0.15,"NAN","NAN","NAN","NAN",2.005,32.55
"2013-08-04 13:00:00",94274,0,15.02,21.25,0.082,0.06,0.149,"NAN","NAN","NAN","NAN",2.032,32.98
"2013-08-04 13:15:00",94275,0,15.14,21.32,0.082,0.06,0.149,"NAN","NAN","NAN","NAN",2.037,33.07
"2013-08-04 13:30:00",94276,0,15.26,21.37,0.082,0.06,0.149,"NAN","NAN","NAN","NAN",2.018,32.76
"2013-08-04 13:45:00",94277,0,15.3,21.42,0.082,0.06,0.149,"NAN","NAN","NAN","NAN",1.994,32.37
"2013-08-04 14:00:00",94278,0,15.4,21.47,0.082,0.059,0.148,"NAN","NAN","NAN","NAN",2.005,32.54
"2013-08-04 14:15:00",94279,0,15.48,21.47,0.082,0.059,0.148,"NAN","NAN","NAN","NAN",1.937,31.45
"2013-08-04 14:30:00",94280,0,15.53,21.43,0.082,0.059,0.148,"NAN","NAN","NAN","NAN",1.857,30.15
"2013-08-04 14:45:00",94281,0,15.56,21.2,0.082,0.059,0.148,"NAN","NAN","NAN","NAN",1.733,28.14
"2013-08-04 15:00:00",94282,0,15.47,20.62,0.082,0.059,0.148,"NAN","NAN","NAN","NAN",1.517,24.62
"2013-08-04 15:15:00",94283,0,15.26,20.05,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",1.323,21.48
"2013-08-04 15:30:00",94284,0,15.21,19.47,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",1.139,18.49
"2013-08-04 15:45:00",94285,0,15.02,18.67,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",0.911,14.79
"2013-08-04 16:00:00",94286,0,14.79,17.91,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",0.718,11.66
"2013-08-04 16:15:00",94287,0,14.57,17.29,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",0.567,9.21
"2013-08-04 16:30:00",94288,0,14.4,16.81,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",0.468,7.595
"2013-08-04 16:45:00",94289,0,14.22,16.57,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",0.369,5.996
"2013-08-04 17:00:00",94290,0,14.16,16.43,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",0.253,4.103
"2013-08-04 17:15:00",94291,0,14.07,15.99,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",0.102,1.652
"2013-08-04 17:30:00",94292,0,13.91,15.32,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",-0.063,-1.024
"2013-08-04 17:45:00",94293,0,13.77,14.35,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",-0.233,-3.79
"2013-08-04 18:00:00",94294,0,13.39,13.51,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",-0.389,-6.313
"2013-08-04 18:15:00",94295,0,13.19,13.01,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",-0.488,-7.92
"2013-08-04 18:30:00",94296,0,13,12.48,0.081,0.059,0.148,"NAN","NAN","NAN","NAN",-0.582,-9.45
"2013-08-04 18:45:00",94297,0,12.74,12.14,0.081,0.059,0.149,"NAN","NAN","NAN","NAN",-0.66,-10.71
"2013-08-04 19:00:00",94298,0,12.65,11.94,0.081,0.059,0.149,"NAN","NAN","NAN","NAN",-0.699,-11.35
"2013-08-04 19:15:00",94299,0,12.65,11.58,0.081,0.059,0.149,"NAN","NAN","NAN","NAN",-0.738,-11.97
"2013-08-04 19:30:00",94300,0,12.54,10.91,0.081,0.059,0.149,"NAN","NAN","NAN","NAN",-0.836,-13.57
"2013-08-04 19:45:00",94301,0,12.36,10.18,0.081,0.059,0.149,"NAN","NAN","NAN","NAN",-0.953,-15.48
"2013-08-04 20:00:00",94302,0,12.15,9.45,0.081,0.059,0.149,"NAN","NAN","NAN","NAN",-1.061,-17.23
"2013-08-04 20:15:00",94303,0,11.99,8.84,0.08,0.059,0.149,"NAN","NAN","NAN","NAN",-1.136,-18.45
"2013-08-04 20:30:00",94304,0,11.85,8.13,0.08,0.059,0.149,"NAN","NAN","NAN","NAN",-1.214,-19.71
"2013-08-04 20:45:00",94305,0,11.63,7.472,0.08,0.059,0.149,"NAN","NAN","NAN","NAN",-1.289,-20.93
"2013-08-04 21:00:00",94306,0,11.4,7.047,0.081,0.059,0.15,"NAN","NAN","NAN","NAN",-1.335,-21.67
"2013-08-04 21:15:00",94307,0,11.32,6.733,0.081,0.059,0.15,"NAN","NAN","NAN","NAN",-1.352,-21.94
"2013-08-04 21:30:00",94308,0,11.21,6.332,0.081,0.059,0.15,"NAN","NAN","NAN","NAN",-1.368,-22.2
"2013-08-04 21:45:00",94309,0,11.1,5.951,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",-1.385,-22.48
"2013-08-04 22:00:00",94310,0,10.98,5.602,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",-1.412,-22.92
"2013-08-04 22:15:00",94311,0,10.85,5.277,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",-1.444,-23.45
"2013-08-04 22:30:00",94312,0,10.66,5.112,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",-1.445,-23.45
"2013-08-04 22:45:00",94313,0,10.57,5.145,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",-1.42,-23.05
"2013-08-04 23:00:00",94314,0,10.54,5.193,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",-1.4,-22.73
"2013-08-04 23:15:00",94315,0,10.51,5.168,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",-1.374,-22.31
"2013-08-04 23:30:00",94316,0,10.45,5.138,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.345,-21.84
"2013-08-04 23:45:00",94317,0,10.34,5.214,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.304,-21.17
"2013-08-05 00:00:00",94318,0,10.31,5.537,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.26,-20.46
"2013-08-05 00:15:00",94319,0,10.34,5.832,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.206,-19.58
"2013-08-05 00:30:00",94320,0,10.37,6.078,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.142,-18.54
"2013-08-05 00:45:00",94321,0,10.32,6.346,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.086,-17.63
"2013-08-05 01:00:00",94322,0,10.33,6.678,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.027,-16.68
"2013-08-05 01:15:00",94323,0,10.38,6.975,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-0.983,-15.95
"2013-08-05 01:30:00",94324,0,10.43,7.167,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-0.972,-15.77
"2013-08-05 01:45:00",94325,0,10.35,7.358,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-0.969,-15.74
"2013-08-05 02:00:00",94326,0,10.34,7.673,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-0.965,-15.66
"2013-08-05 02:15:00",94327,0,10.35,7.945,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-0.967,-15.7
"2013-08-05 02:30:00",94328,0,10.48,8.04,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-0.995,-16.15
"2013-08-05 02:45:00",94329,0,10.49,7.731,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.075,-17.46
"2013-08-05 03:00:00",94330,0,10.44,7.14,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",-1.175,-19.07
"2013-08-05 03:15:00",94331,0,10.28,6.526,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.266,-20.55
"2013-08-05 03:30:00",94332,0,10.17,5.905,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.332,-21.63
"2013-08-05 03:45:00",94333,0,9.99,5.434,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.386,-22.5
"2013-08-05 04:00:00",94334,0,9.91,5.034,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.424,-23.12
"2013-08-05 04:15:00",94335,0,9.73,4.723,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.462,-23.73
"2013-08-05 04:30:00",94336,0,9.65,4.645,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.478,-24
"2013-08-05 04:45:00",94337,0,9.55,4.679,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.489,-24.17
"2013-08-05 05:00:00",94338,0,9.5,4.805,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.494,-24.26
"2013-08-05 05:15:00",94339,0,9.51,4.751,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.497,-24.31
"2013-08-05 05:30:00",94340,0,9.44,4.546,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.524,-24.74
"2013-08-05 05:45:00",94341,0,9.36,4.317,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.546,-25.1
"2013-08-05 06:00:00",94342,0,9.33,3.997,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.565,-25.4
"2013-08-05 06:15:00",94343,0,9.23,3.68,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.581,-25.66
"2013-08-05 06:30:00",94344,0,9.14,3.462,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.576,-25.58
"2013-08-05 06:45:00",94345,0,9.1,3.263,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.571,-25.5
"2013-08-05 07:00:00",94346,0,9.03,3.087,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.57,-25.49
"2013-08-05 07:15:00",94347,0,8.98,2.985,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.565,-25.4
"2013-08-05 07:30:00",94348,0,8.86,3,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.534,-24.9
"2013-08-05 07:45:00",94349,0,8.7,3.418,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-1.461,-23.72
"2013-08-05 08:00:00",94350,0,8.58,4.461,0.08,0.058,0.153,"NAN","NAN","NAN","NAN",-1.329,-21.58
"2013-08-05 08:15:00",94351,0,8.56,6.041,0.08,0.058,0.153,"NAN","NAN","NAN","NAN",-1.137,-18.46
"2013-08-05 08:30:00",94352,0,8.65,8.13,0.08,0.058,0.153,"NAN","NAN","NAN","NAN",-0.907,-14.73
"2013-08-05 08:45:00",94353,0,8.96,10.21,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-0.682,-11.08
"2013-08-05 09:00:00",94354,0,9.31,11.94,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-0.468,-7.595
"2013-08-05 09:15:00",94355,0,9.66,13.4,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-0.25,-4.055
"2013-08-05 09:30:00",94356,0,10.01,14.62,0.08,0.058,0.152,"NAN","NAN","NAN","NAN",-0.033,-0.541
"2013-08-05 09:45:00",94357,0,10.4,15.7,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",0.197,3.194
"2013-08-05 10:00:00",94358,0,10.76,16.61,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",0.419,6.802
"2013-08-05 10:15:00",94359,0,11.16,17.44,0.08,0.058,0.151,"NAN","NAN","NAN","NAN",0.663,10.76
"2013-08-05 10:30:00",94360,0,11.56,18.14,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",0.891,14.47
"2013-08-05 10:45:00",94361,0,11.92,18.74,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",1.092,17.72
"2013-08-05 11:00:00",94362,0,12.28,19.28,0.08,0.059,0.15,"NAN","NAN","NAN","NAN",1.269,20.6
"2013-08-05 11:15:00",94363,0,12.65,19.72,0.08,0.059,0.149,"NAN","NAN","NAN","NAN",1.43,23.22
"2013-08-05 11:30:00",94364,0,12.98,20.11,0.08,0.059,0.149,"NAN","NAN","NAN","NAN",1.57,25.48
"2013-08-05 11:45:00",94365,0,13.27,20.42,0.08,0.059,0.149,"NAN","NAN","NAN","NAN",1.681,27.29
"2013-08-05 12:00:00",94366,0,13.58,20.64,0.08,0.059,0.148,"NAN","NAN","NAN","NAN",1.777,28.84
"2013-08-05 12:15:00",94367,0,13.83,20.76,0.079,0.059,0.148,"NAN","NAN","NAN","NAN",1.84,29.86
"2013-08-05 12:30:00",94368,0,14.09,20.93,0.079,0.059,0.148,"NAN","NAN","NAN","NAN",1.926,31.27
"2013-08-05 12:45:00",94369,0,14.37,21.22,0.079,0.059,0.147,"NAN","NAN","NAN","NAN",2.035,33.04
"2013-08-05 13:00:00",94370,0,14.66,21.42,0.079,0.059,0.147,"NAN","NAN","NAN","NAN",2.128,34.54
"2013-08-05 13:15:00",94371,0,14.87,21.52,0.079,0.059,0.147,"NAN","NAN","NAN","NAN",2.181,35.41
"2013-08-05 13:30:00",94372,0,15.02,21.63,0.079,0.059,0.147,"NAN","NAN","NAN","NAN",2.217,35.99
"2013-08-05 13:45:00",94373,0,15.16,21.78,0.079,0.059,0.147,"NAN","NAN","NAN","NAN",2.248,36.5
"2013-08-05 14:00:00",94374,0,15.32,21.94,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",2.248,36.5
"2013-08-05 14:15:00",94375,0,15.37,22.01,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",2.186,35.49
"2013-08-05 14:30:00",94376,0,15.4,22.04,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",2.095,34
"2013-08-05 14:45:00",94377,0,15.43,22.04,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",1.984,32.2
"2013-08-05 15:00:00",94378,0,15.41,21.89,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",1.835,29.79
"2013-08-05 15:15:00",94379,0,15.33,21.65,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",1.671,27.13
"2013-08-05 15:30:00",94380,0,15.3,21.39,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",1.529,24.81
"2013-08-05 15:45:00",94381,0,15.17,21,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",1.36,22.08
"2013-08-05 16:00:00",94382,0,15.06,20.74,0.079,0.059,0.146,"NAN","NAN","NAN","NAN",1.229,19.96
"2013-08-05 16:15:00",94383,0,14.98,20.48,0.079,0.058,0.145,"NAN","NAN","NAN","NAN",1.104,17.93
"2013-08-05 16:30:00",94384,0,14.89,20.15,0.079,0.058,0.145,"NAN","NAN","NAN","NAN",0.953,15.47
"2013-08-05 16:45:00",94385,0,14.76,19.64,0.079,0.058,0.145,"NAN","NAN","NAN","NAN",0.773,12.56
"2013-08-05 17:00:00",94386,0,14.59,18.97,0.079,0.058,0.145,"NAN","NAN","NAN","NAN",0.576,9.34
"2013-08-05 17:15:00",94387,0,14.43,18.16,0.079,0.058,0.145,"NAN","NAN","NAN","NAN",0.38,6.162
"2013-08-05 17:30:00",94388,0,14.24,17.17,0.079,0.058,0.146,"NAN","NAN","NAN","NAN",0.196,3.178
"2013-08-05 17:45:00",94389,0,13.93,16.26,0.079,0.058,0.146,"NAN","NAN","NAN","NAN",0.03,0.48
"2013-08-05 18:00:00",94390,0,13.68,15.52,0.079,0.058,0.146,"NAN","NAN","NAN","NAN",-0.107,-1.734
"2013-08-05 18:15:00",94391,0,13.64,14.76,0.079,0.058,0.146,"NAN","NAN","NAN","NAN",-0.224,-3.631
"2013-08-05 18:30:00",94392,0,13.32,13.85,0.078,0.058,0.146,"NAN","NAN","NAN","NAN",-0.366,-5.934
"2013-08-05 18:45:00",94393,0,13.14,13.17,0.078,0.058,0.146,"NAN","NAN","NAN","NAN",-0.475,-7.717
"2013-08-05 19:00:00",94394,0,13.05,12.44,0.078,0.058,0.146,"NAN","NAN","NAN","NAN",-0.576,-9.35
"2013-08-05 19:15:00",94395,0,12.89,11.47,0.078,0.058,0.146,"NAN","NAN","NAN","NAN",-0.697,-11.31
"2013-08-05 19:30:00",94396,0,12.67,10.49,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-0.818,-13.28
"2013-08-05 19:45:00",94397,0,12.44,9.59,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-0.924,-15
"2013-08-05 20:00:00",94398,0,12.23,8.79,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-1.011,-16.42
"2013-08-05 20:15:00",94399,0,12.05,8.07,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-1.097,-17.81
"2013-08-05 20:30:00",94400,0,11.87,7.356,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-1.172,-19.02
"2013-08-05 20:45:00",94401,0,11.66,6.763,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-1.231,-19.99
"2013-08-05 21:00:00",94402,0,11.53,6.229,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-1.287,-20.9
"2013-08-05 21:15:00",94403,0,11.37,5.66,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-1.343,-21.81
"2013-08-05 21:30:00",94404,0,11.17,5.158,0.078,0.058,0.147,"NAN","NAN","NAN","NAN",-1.382,-22.43
"2013-08-05 21:45:00",94405,0,10.94,4.919,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.39,-22.56
"2013-08-05 22:00:00",94406,0,10.85,4.912,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.389,-22.56
"2013-08-05 22:15:00",94407,0,10.71,4.91,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.396,-22.67
"2013-08-05 22:30:00",94408,0,10.44,5.279,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.378,-22.37
"2013-08-05 22:45:00",94409,0,10.34,5.928,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.323,-21.48
"2013-08-05 23:00:00",94410,0,10.34,6.748,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.268,-20.58
"2013-08-05 23:15:00",94411,0,10.45,7.354,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.231,-19.98
"2013-08-05 23:30:00",94412,0,10.43,7.712,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.223,-19.86
"2013-08-05 23:45:00",94413,0,10.44,7.947,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.21,-19.64
"2013-08-06 00:00:00",94414,0,10.46,7.956,0.078,0.058,0.148,"NAN","NAN","NAN","NAN",-1.208,-19.6
